False,1,0.878811
False,1,0.738859
False,1,0.823498
False,1,0.731468
False,1,0.739098
False,1,0.879765
False,1,0.891209
False,1,0.845909
False,1,0.878096
False,1,0.834942
False,2,0.857353
False,2,0.888586
False,2,0.865459
False,2,0.875711
False,2,0.881672
False,2,0.87595
False,2,0.795603
False,2,0.814199
False,2,0.862598
False,2,0.848055
False,4,0.881672
False,4,0.847816
False,4,0.886917
False,4,0.797272
False,4,0.818491
False,4,0.858545
False,4,0.876665
False,4,0.872374
False,4,0.894547
False,4,0.792027
False,8,0.849009
False,8,0.879765
False,8,0.821114
False,8,0.844717
False,8,0.855207
False,8,0.875235
False,8,0.855923
False,8,0.854015
False,8,0.885725
False,8,0.802994
False,16,0.801086
False,16,0.865459
False,16,0.705242
False,16,0.730038
False,16,0.870943
False,16,0.736237
False,16,0.734568
False,16,0.890493
False,16,0.737667
False,16,0.725508
False,32,0.836134
False,32,0.78392
False,32,0.836849
False,32,0.845909
False,32,0.832558
False,32,0.849485
False,32,0.712156
False,32,0.875711
False,32,0.740767
False,32,0.891924
False,64,0.903368
False,64,0.869751
False,64,0.88954
False,64,0.836611
False,64,0.881195
False,64,0.873089
False,64,0.807047
False,64,0.844002
False,64,0.880718
False,64,0.846624
False,128,0.758886
False,128,0.753164
False,128,0.759125
False,128,0.756264
False,128,0.895023
False,128,0.895739
False,128,0.787497
False,128,0.825882
False,128,0.85187
False,128,0.811815
False,256,0.923634
False,256,0.908852
False,256,0.829697
False,256,0.787497
False,256,0.787973
False,256,0.786066
False,256,0.926256
False,256,0.787497
False,256,0.79155
False,256,0.787973
False,512,0.940084
False,512,1.147032
False,512,0.987291
False,512,0.941277
False,512,0.944614
False,512,0.959396
False,512,0.851631
False,512,0.951052
False,512,0.970602
False,512,0.837564
False,1024,0.986338
False,1024,0.988483
False,1024,1.08099
False,1024,1.066685
False,1024,1.067638
False,1024,1.05238
False,1024,1.085281
False,1024,1.087189
False,1024,1.073599
False,1024,0.909567
