False,2,0.164986
False,2,0.126123
False,2,0.122547
False,2,0.117302
False,2,0.333548
False,2,0.415564
False,2,0.41604
False,2,0.40102
False,2,0.408173
False,2,0.405073
False,2,0.408173
False,2,0.405788
False,2,0.408411
False,2,0.434875
False,2,0.432253
False,2,0.44775
False,2,0.431776
False,2,0.432968
False,2,0.436068
False,2,0.446796
False,2,0.445366
False,2,0.450611
False,2,0.447512
False,2,0.449657
False,2,0.459671
False,2,0.453472
False,2,0.448465
False,2,0.445604
False,2,0.416994
False,2,0.422716
False,2,0.446081
False,2,0.453472
False,2,0.448465
False,2,0.450134
False,2,0.440359
False,2,0.448942
False,2,0.448465
False,2,0.439167
False,2,0.419378
False,2,0.447035
False,2,0.434637
False,2,0.460863
False,2,0.446558
False,2,0.450134
False,2,0.450611
False,2,0.448465
False,2,0.44775
False,2,0.459671
False,2,0.447035
False,2,0.446081
False,2,0.434637
False,2,0.447273
False,2,0.418425
False,2,0.445604
False,2,0.447512
False,2,0.447512
False,2,0.266552
False,2,0.293732
False,2,0.30756
False,2,0.333071
False,2,0.242472
False,2,0.295639
False,2,0.216246
False,2,0.181913
False,2,0.177622
False,2,0.44179
False,2,0.415325
False,2,0.563383
False,2,0.232697
False,2,0.393629
False,2,0.422001
False,2,0.244856
False,2,0.409603
False,2,0.421762
False,2,0.3829
False,2,0.382423
False,2,0.373363
False,2,0.385046
False,2,0.376463
False,2,0.380039
False,2,0.384331
False,2,0.375986
False,2,0.374079
False,2,0.38147
False,2,0.385046
False,2,0.387907
False,2,0.383139
False,2,0.381708
False,2,0.383615
False,2,0.380278
False,2,0.381231
False,2,0.382662
False,2,0.381708
False,2,0.384808
False,2,0.380993
False,2,0.380993
False,2,0.382185
False,2,0.382662
False,2,0.393629
False,2,0.382423
False,2,0.382185
False,2,0.379562
False,2,0.385523
False,2,0.385284
False,2,0.41914
False,2,0.384569
False,2,0.36788
False,2,0.356436
False,2,0.242472
False,2,0.234365
False,2,0.228643
False,2,0.402689
False,2,0.516176
